0	2290	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.08429	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	370.98468	0.03448	0.03448	0.03448	0.03448
1	2363	0.03448	2.31988	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.26209	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	366.27051	0.03448	0.03448	0.03448	2.28545
2	2346	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	10.99118	0.03448	0.03448	362.07779	0.03448	0.03448	0.03448
3	2025	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	13.24919	0.03448	0.03448	359.81978	0.03448	0.03448	0.03448
4	2140	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.28082	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	368.55072	0.03448	0.03448	0.03448	2.27191
5	2428	0.03448	2.04181	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	1.99068	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	10.06482	0.03448	0.03448	0.03448	359.04061	0.03448	0.03448	0.03448	0.03448
6	2201	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.89882	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	5.22692	0.03448	0.03448	0.03448	364.97771	0.03448	0.03448	0.03448	0.03448
7	2506	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	4.11650	0.03448	0.03448	0.03448	3.09582	0.03448	0.03448	11.45868	0.03448	0.03448	0.03448	354.46693	0.03448	0.03448	0.03448	0.03448
8	2425	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	345.71544	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	27.35353	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448
9	2557	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	373.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448
10	2532	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	3.62775	0.03448	0.03448	0.03448	369.44121	0.03448	0.03448	0.03448	0.03448
11	2073	0.03448	1.90022	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	3.91326	0.03448	0.03448	0.03448	2.05251	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	363.33634	0.03448	0.03448	0.03448	1.97007
12	2278	0.03448	0.03448	0.03448	2.20317	0.03448	0.03448	2.37268	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	3.23447	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	3.09429	0.03448	0.03448	0.03448	353.45516	0.03448	0.03448	8.84713	0.03448
13	2551	0.03448	4.87734	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.35067	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	4.79606	0.03448	0.03448	361.11386	0.03448	0.03448	0.03448	0.03448
14	2077	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	373.03448	0.03448	0.03448	0.03448	0.03448
15	2369	0.03448	1.95035	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	5.77562	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	363.47135	0.03448	0.03448	0.03448	1.94062
16	1465	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	29.12980	0.03448	0.03448	0.03448	0.03448	0.03448	10.43042	0.03448	0.03448	0.03448	0.03448	10.61607	0.03448	322.96164	0.03448	0.03448	0.03448	0.03448	0.03448
17	2592	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	68.52181	0.03448	10.07161	0.03448	0.03448	0.03448	6.70514	0.03448	6.84279	0.03448	3.38298	0.03448	0.03448	6.72816	0.03448	270.98890	0.03448	0.03448	0.03448	0.03448	0.03448
18	2046	0.03448	3.14532	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	3.06704	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	366.89110	0.03448	0.03448	0.03448	0.03448
19	1941	0.03448	171.02382	1.73021	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	1.97616	0.03448	19.97676	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	162.94752	0.03448	0.03448	0.03448	15.55243	0.03448
20	2518	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	72.22847	0.03448	163.47836	0.03448	37.73748	0.03448	0.03448	0.03448	0.03448	0.03448	53.62950	0.03448	0.03448	0.03448	26.02477	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	20.10832	0.03448
21	2132	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	267.99464	0.03448	86.27084	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	18.83797	0.03448
22	2650	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	373.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448
23	2207	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	354.67410	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	18.39487	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448
24	2553	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.21613	0.03448	0.03448	0.03448	0.03448	0.03448	2.22821	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	366.47353	0.03448	0.03448	0.03448	2.22007
25	2078	0.03448	2.02889	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.31528	0.03448	0.03448	0.03448	1.87851	0.03448	0.03448	8.75612	0.03448	0.03448	0.03448	358.19362	0.03448	0.03448	0.03448	0.03448
26	2203	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	34.29293	330.36009	0.03448	0.03448	0.03448	8.45042	0.03448	0.03448	0.03448	0.03448	0.03448
27	2143	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	288.57090	0.03448	3.81802	0.03448	20.84848	0.03448	59.90053	0.03448	0.03448	0.03448
28	2224	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	15.53839	0.03448	0.03448	313.40463	0.03448	0.03448	0.03448	32.18957	0.03448	0.03448	0.03448	12.00533	0.03448
29	2510	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	9.04835	0.03448	0.03448	0.03448	0.03448	0.03448	23.60740	0.03448	0.03448	292.50846	0.03448	0.03448	0.03448	44.91528	0.03448	0.03448	0.03448	3.09293	0.03448
30	2240	0.03448	2.07050	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	1.89069	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	9.38946	0.03448	0.03448	0.03448	359.78728	0.03448	0.03448	0.03448	0.03448
31	2563	0.03448	3.46874	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	369.60023	0.03448	0.03448	0.03448	0.03448
32	2122	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	373.03448	0.03448	0.03448	0.03448	0.03448
33	2118	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	2.05088	0.03448	0.03448	0.03448	0.03448	0.03448	0.03448	4.10357	0.03448	0.03448	0.03448	366.94900	0.03448	0.03448	0.03448	0.03448
