0	1.00000	1.00000
1	250.75267	1.27892
2	5.00032	1.00014
3	19.56767	3.31862
4	1.00000	1.00000
5	2020.43439	2248.93373
6	1255.92403	262.16981
7	294.96015	67.26541
8	2409.16851	283.92820
9	1.00000	1.00000
10	263.22334	8.77855
11	1.00000	1.00000
12	9.00000	1.81818
13	433.25854	2.10797
14	665.70606	140.79986
15	58.23325	15.80850
16	738.58077	29.91813
17	64.20089	1.27175
18	304.17061	-5.92436
19	11711.72882	2198.10638
20	1221.35747	169.48879
21	131.53588	1.36512
22	101.99756	3.60685
23	2773.05628	221.47990
24	31269.90795	6868.90014
25	3127.53732	1027.74158
26	212.57801	154.38502
27	295.91626	10.89453
28	137.20325	1.51605
