0	2290	0.09091	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
1	2363	0.09091	0.09091	368.56392	0.09092	0.09091	0.09125	2.35792	0.09091	0.09091	2.35053	0.09091
2	2346	0.09091	0.09091	0.09091	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
3	2025	0.09091	0.09091	0.09091	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
4	2140	0.09091	0.09091	370.83510	0.09091	0.09091	0.09094	2.34668	0.09091	0.09091	0.09091	0.09091
5	2428	0.09091	0.09091	357.13638	0.09093	0.09091	2.88190	11.12695	0.09091	0.09091	2.21838	0.09091
6	2201	0.09091	0.09091	369.06918	0.09091	0.09091	0.09091	3.25691	0.09091	0.09091	0.94663	0.09091
7	2506	0.09091	0.09091	360.70335	0.09091	0.09091	0.09091	9.40006	0.09091	0.09102	3.16920	0.09091
8	2425	0.09091	10.74805	0.09093	0.09094	0.09091	0.09091	0.09091	54.48040	0.09092	0.09091	308.04421
9	2557	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	373.09091
10	2532	0.09091	0.09091	369.50373	0.09091	0.09091	0.09091	3.67809	0.09091	0.09091	0.09091	0.09091
11	2073	0.09091	0.09091	367.25915	0.09091	0.09091	1.20722	0.09092	0.09091	0.09091	4.80635	0.09091
12	2278	0.09091	0.09091	357.81474	0.09107	0.09091	0.09092	2.28229	0.09092	9.89016	3.37616	0.09101
13	2551	0.09091	0.09091	363.52735	0.09094	0.09091	0.09091	0.09091	0.09091	5.57894	4.16640	0.09091
14	2077	0.09091	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
15	2369	0.09091	0.09091	365.42711	0.09094	0.09091	1.59661	2.07589	0.09091	0.09091	4.26399	0.09091
16	1465	0.09091	0.09091	0.09094	317.97834	0.09091	0.09091	0.09091	0.09091	55.20344	0.09091	0.09091
17	2592	0.09091	0.09091	0.09092	269.48248	0.09091	0.09091	0.09091	4.19068	77.95551	0.09091	21.73495
18	2046	0.09091	0.09091	370.01551	0.09092	0.09091	0.09091	0.09091	0.09091	0.09091	3.16630	0.09091
19	1941	0.09091	0.09091	0.09217	153.62453	0.09091	0.09091	0.09092	7.17058	45.01432	167.55292	0.09092
20	2518	0.09091	0.09091	0.09147	276.35944	0.09091	0.09091	0.09094	0.09091	0.09091	20.50441	76.40827
21	2132	0.09091	0.09091	0.09098	248.35556	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	124.82618
22	2650	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
23	2207	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
24	2553	0.09091	2.27258	370.90924	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
25	2078	0.09091	0.09091	363.81630	0.09091	0.09091	0.09092	4.44256	0.09091	0.09095	5.01382	0.09091
26	2203	0.09091	0.09091	0.09091	373.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091	0.09091
27	2143	0.09091	0.09091	0.09092	283.46719	62.42125	0.09091	0.09091	0.09091	27.38428	0.09091	0.09091
28	2224	0.09091	0.09091	0.09091	346.58408	0.09091	0.09091	0.09091	9.61957	17.06906	0.09091	0.09092
29	2510	0.09091	2.83428	0.09091	330.28442	0.09091	0.09091	0.09091	13.64600	25.71179	0.09091	0.97805
30	2240	0.09091	0.09091	361.74831	0.09093	0.09091	1.51658	7.10218	0.09091	0.09091	2.99654	0.09091
