0	371.51182	3.41852
1	15.00543	1.00323
2	463.80386	-3.99693
3	10022.74001	1429.42423
4	2619.46721	60.29491
5	1707.26207	207.32774
6	506.03814	378.92611
7	853.88709	31.01227
8	41.02447	1.01932
9	272.34631	32.94971
10	169.99838	1.73409
11	3227.80686	1063.77581
12	319.23192	76.37085
13	9.00000	1.81818
14	72.79356	32.68538
15	3947.87602	326.26282
16	64.98244	1.10140
17	74.33592	1.05662
18	1399.53135	325.64012
19	1171.73998	305.75961
20	87.39963	1.08834
21	1704.26537	1485.63677
22	1.00000	1.00000
23	2458.88705	311.05288
24	28193.06511	4716.01621
